sid,name,season,file_path,observation_count,first_time,last_time
1859060S09057,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,45,1859-02-28 18:00:00.000040233+00:00,1859-03-06 06:00:00.000040234+00:00
1859070S05088,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1859-03-11 06:00:00.000040234+00:00,1859-03-17 06:00:00.000040234+00:00
1859070S05448,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1859-03-10 18:00:00.000040234+00:00,1859-03-15 06:00:00.000040234+00:00
1859101S10091,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1859-04-11 06:00:00.000040234+00:00,1859-04-15 06:00:00.000040234+00:00
1859101S10451,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1859-04-10 18:00:00.000040234+00:00,1859-04-13 06:00:00.000040234+00:00
1859152S05087,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1859-05-31 18:00:00.000040234+00:00,1859-06-03 06:00:00.000040234+00:00
1859162S04088,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1859-06-11 06:00:00.000040234+00:00,1859-06-15 06:00:00.000040232+00:00
1859172N18275,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,1859-06-20 12:00:00.000040232+00:00,1859-06-27 18:00:00.000040232+00:00
1859183N22263,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,1,1859-07-01 12:00:00.000040232+00:00,1859-07-01 12:00:00.000040232+00:00
1859224N28287,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,67,1859-08-11 12:00:00.000040232+00:00,1859-08-19 18:00:00.000040232+00:00
1859234N24275,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1859-08-21 12:00:00.000040232+00:00,1859-08-26 12:00:00.000040232+00:00
1859236N13337,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1859-08-23 12:00:00.000040232+00:00,1859-08-25 12:00:00.000040232+00:00
1859245N17300,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,1859-09-02 00:00:00.000040232+00:00,1859-09-03 06:00:00.000040232+00:00
1859249N11324,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,69,1859-09-05 12:00:00.000040232+00:00,1859-09-14 00:00:00.000040232+00:00
1859253N21275,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,105,1859-09-09 12:00:00.000040232+00:00,1859-09-22 12:00:00.000040232+00:00
1859272N15322,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1859-09-28 12:00:00.000040232+00:00,1859-10-07 12:00:00.000040232+00:00
1859273N17289,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,1859-09-29 12:00:00.000040232+00:00,1859-10-06 18:00:00.000040232+00:00
1859277N22287,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,70,1859-10-03 21:00:00.000040232+00:00,1859-10-12 12:00:00.000040232+00:00
1859284N19293,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,1859-10-10 12:00:00.000040232+00:00,1859-10-18 00:00:00.000040232+00:00
1859289N25285,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,20,1859-10-16 00:00:00.000040232+00:00,1859-10-18 06:00:00.000040232+00:00
1859297N20267,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,51,1859-10-23 12:00:00.000040232+00:00,1859-10-29 18:00:00.000040232+00:00
1859312N13278,UNNAMED,1859.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1859-11-08 00:00:00.000040232+00:00,1859-11-15 00:00:00.000040232+00:00
1859335S05090,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1859-11-30 18:00:00.000040232+00:00,1859-12-05 06:00:00.000040232+00:00
1859335S05091,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1859-12-01 06:00:00.000040232+00:00,1859-12-07 06:00:00.000040232+00:00
1859335S14043,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1859-11-30 18:00:00.000040232+00:00,1859-12-05 06:00:00.000040232+00:00
1860011S13068,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1860-01-11 06:00:00.000040232+00:00,1860-01-19 06:00:00.000040232+00:00
1860011S14067,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1860-01-11 06:00:00.000040232+00:00,1860-01-16 06:00:00.000040232+00:00
1860011S15076,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1860-01-11 06:00:00.000040232+00:00,1860-01-16 06:00:00.000040232+00:00
1860021S16057,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1860-01-21 06:00:00.000040232+00:00,1860-01-26 06:00:00.000040232+00:00
1860039S17057,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1860-02-07 18:00:00.000040232+00:00,1860-02-12 06:00:00.000040232+00:00
1860042S17057,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1860-02-11 06:00:00.000040232+00:00,1860-02-17 06:00:00.000040232+00:00
1860052S10081,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1860-02-21 06:00:00.000040232+00:00,1860-02-28 06:00:00.000040232+00:00
1860052S12105,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1860-02-21 06:00:00.000040232+00:00,1860-02-24 06:00:00.000040232+00:00
1860052S14057,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1860-02-21 06:00:00.000040232+00:00,1860-02-28 06:00:00.000040232+00:00
1860061S13085,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1860-03-01 06:00:00.000040232+00:00,1860-03-08 06:00:00.000040232+00:00
1860061S13445,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1860-02-29 18:00:00.000040232+00:00,1860-03-05 06:00:00.000040232+00:00
1860081S14069,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,81,1860-03-21 06:00:00.000040232+00:00,1860-03-31 06:00:00.000040232+00:00
1860081S14429,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,69,1860-03-20 18:00:00.000040232+00:00,1860-03-29 06:00:00.000040232+00:00
1860112S11085,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1860-04-20 18:00:00.000040232+00:00,1860-04-22 06:00:00.000040232+00:00
1860112S11086,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1860-04-21 06:00:00.000040232+00:00,1860-04-24 06:00:00.000040232+00:00
1860122S07087,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1860-05-01 06:00:00.000040232+00:00,1860-05-07 06:00:00.000040232+00:00
1860122S07447,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1860-04-30 18:00:00.000040232+00:00,1860-05-05 06:00:00.000040232+00:00
1860208N11301,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,55,1860-07-25 12:00:00.000040232+00:00,1860-08-01 06:00:00.000040232+00:00
1860221N28276,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,68,1860-08-08 00:00:00.000040232+00:00,1860-08-16 06:00:00.000040232+00:00
1860227N25311,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1860-08-13 12:00:00.000040232+00:00,1860-08-17 12:00:00.000040232+00:00
1860227N26291,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1860-08-13 12:00:00.000040232+00:00,1860-08-18 12:00:00.000040232+00:00
1860232N25291,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1860-08-18 12:00:00.000040232+00:00,1860-08-27 12:00:00.000040232+00:00
1860237N28283,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,23,1860-08-24 00:00:00.000040232+00:00,1860-08-26 18:00:00.000040232+00:00
1860245N20333,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1860-08-31 12:00:00.000040232+00:00,1860-09-08 12:00:00.000040232+00:00
1860247N13298,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,85,1860-09-02 12:00:00.000040232+00:00,1860-09-13 00:00:00.000040232+00:00
1860252N18284,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,74,1860-09-07 12:00:00.000040232+00:00,1860-09-16 12:00:00.000040232+00:00
1860258N14336,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,9,1860-09-14 00:00:00.000040232+00:00,1860-09-15 00:00:00.000040232+00:00
1860259N27296,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,59,1860-09-14 12:00:00.000040232+00:00,1860-09-21 18:00:00.000040232+00:00
1860262N22294,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,1860-09-18 00:00:00.000040232+00:00,1860-09-21 18:00:00.000040232+00:00
1860267N12318,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1860-09-23 00:00:00.000040232+00:00,1860-09-29 12:00:00.000040232+00:00
1860269N20266,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,76,1860-09-24 12:00:00.000040232+00:00,1860-10-03 18:00:00.000040232+00:00
1860289N14290,UNNAMED,1860.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1860-10-15 06:00:00.000040232+00:00,1860-10-24 06:00:00.000040232+00:00
1860336S08087,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1860-12-01 06:00:00.000040232+00:00,1860-12-07 06:00:00.000040232+00:00
1860336S09086,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1860-12-01 06:00:00.000040232+00:00,1860-12-05 06:00:00.000040232+00:00
1861011S17051,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1861-01-11 06:00:00.000040232+00:00,1861-01-17 06:00:00.000040232+00:00
1861011S17411,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1861-01-11 06:00:00.000040232+00:00,1861-01-15 06:00:00.000040232+00:00
1861021S13086,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1861-01-21 06:00:00.000040232+00:00,1861-01-28 06:00:00.000040232+00:00
1861021S13446,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1861-01-21 06:00:00.000040232+00:00,1861-01-25 06:00:00.000040232+00:00
1861039S10077,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,85,1861-02-07 18:00:00.000040232+00:00,1861-02-18 06:00:00.000040232+00:00
1861042S10077,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,105,1861-02-11 06:00:00.000040232+00:00,1861-02-24 06:00:00.000040232+00:00
1861042S16062,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,81,1861-02-11 06:00:00.000040232+00:00,1861-02-21 06:00:00.000040232+00:00
1861046S16062,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1861-02-14 18:00:00.000040232+00:00,1861-02-21 06:00:00.000040232+00:00
1861052S08069,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1861-02-21 06:00:00.000040232+00:00,1861-03-01 06:00:00.000040240+00:00
1861070S11100,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1861-03-11 06:00:00.000040240+00:00,1861-03-16 06:00:00.000040240+00:00
1861091S07085,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1861-03-31 18:00:00.000040240+00:00,1861-04-05 06:00:00.000040240+00:00
1861101S09083,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1861-04-10 18:00:00.000040240+00:00,1861-04-17 06:00:00.000040240+00:00
1861101S09084,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1861-04-11 06:00:00.000040240+00:00,1861-04-19 06:00:00.000040240+00:00
1861185N15303,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,71,1861-07-04 00:00:00.000040240+00:00,1861-07-12 18:00:00.000040240+00:00
1861202N37285,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1861-07-20 12:00:00.000040240+00:00,1861-07-25 12:00:00.000040240+00:00
1861210N15276,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1861-07-28 12:00:00.000040240+00:00,1861-08-01 12:00:00.000040240+00:00
1861221N13316,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,75,1861-08-09 06:00:00.000040240+00:00,1861-08-18 12:00:00.000040240+00:00
1861226N21290,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,1861-08-13 12:00:00.000040240+00:00,1861-08-17 18:00:00.000040240+00:00
1861237N35296,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1861-08-24 12:00:00.000040240+00:00,1861-08-31 12:00:00.000040240+00:00
1861254N19314,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,1861-09-11 00:00:00.000040240+00:00,1861-09-18 12:00:00.000040240+00:00
1861255N13337,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1861-09-11 12:00:00.000040240+00:00,1861-09-19 12:00:00.000040240+00:00
1861261N29310,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,1,1861-09-17 12:00:00.000040240+00:00,1861-09-17 12:00:00.000040240+00:00
1861266N20269,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1861-09-22 12:00:00.000040240+00:00,1861-09-29 00:00:00.000040240+00:00
1861270N29283,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,12,1861-09-27 06:00:00.000040240+00:00,1861-09-28 12:00:00.000040240+00:00
1861275N19299,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1861-10-01 12:00:00.000040240+00:00,1861-10-10 12:00:00.000040240+00:00
1861277N15320,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,75,1861-10-03 12:00:00.000040240+00:00,1861-10-12 18:00:00.000040240+00:00
1861279N20314,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,1861-10-06 00:00:00.000040240+00:00,1861-10-09 18:00:00.000040240+00:00
1861281N35285,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,1,1861-10-07 12:00:00.000040240+00:00,1861-10-07 12:00:00.000040240+00:00
1861290N25292,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1861-10-16 12:00:00.000040240+00:00,1861-10-22 12:00:00.000040240+00:00
1861304N25267,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,1861-10-31 00:00:00.000040240+00:00,1861-11-03 18:00:00.000040240+00:00
1861305N26278,UNNAMED,1861.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,24,1861-11-01 06:00:00.000040240+00:00,1861-11-03 18:00:00.000040240+00:00
1861305S10085,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1861-10-31 18:00:00.000040240+00:00,1861-11-03 06:00:00.000040240+00:00
1861315S10085,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1861-11-11 06:00:00.000040240+00:00,1861-11-15 06:00:00.000040240+00:00
1861355S05087,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1861-12-21 06:00:00.000040240+00:00,1861-12-27 06:00:00.000040240+00:00
1861355S06087,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1861-12-20 18:00:00.000040240+00:00,1861-12-25 06:00:00.000040240+00:00
1861355S11068,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,85,1861-12-20 18:00:00.000040240+00:00,1861-12-31 06:00:00.000040240+00:00
1862001S12081,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1862-01-01 06:00:00.000040240+00:00,1862-01-09 06:00:00.000040240+00:00
1862001S12104,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1862-01-01 06:00:00.000040240+00:00,1862-01-05 06:00:00.000040240+00:00
1862001S13103,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1862-01-01 06:00:00.000040240+00:00,1862-01-03 06:00:00.000040240+00:00
1862011S21051,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1862-01-11 06:00:00.000040240+00:00,1862-01-16 06:00:00.000040240+00:00
1862021S12055,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1862-01-21 06:00:00.000040240+00:00,1862-01-25 06:00:00.000040240+00:00
1862052S08080,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1862-02-21 06:00:00.000040240+00:00,1862-03-01 06:00:00.000040240+00:00
1862052S23092,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1862-02-21 06:00:00.000040240+00:00,1862-02-24 06:00:00.000040240+00:00
1862060S19101,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,1862-03-01 00:00:00.000040240+00:00,1862-03-05 06:00:00.000040240+00:00
1862070S15063,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1862-03-10 18:00:00.000040240+00:00,1862-03-15 06:00:00.000040240+00:00
1862080S09082,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1862-03-21 06:00:00.000040240+00:00,1862-03-27 06:00:00.000040240+00:00
1862080S09442,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1862-03-20 18:00:00.000040240+00:00,1862-03-25 06:00:00.000040240+00:00
1862147N28285,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,29,1862-05-26 12:00:00.000040240+00:00,1862-05-30 00:00:00.000040240+00:00
1862166N32284,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,23,1862-06-15 00:00:00.000040240+00:00,1862-06-17 18:00:00.000040240+00:00
1862189N28275,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,1862-07-07 12:00:00.000040240+00:00,1862-07-08 18:00:00.000040240+00:00
1862198N27264,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1862-07-16 12:00:00.000040240+00:00,1862-07-18 12:00:00.000040240+00:00
1862229N24294,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1862-08-16 18:00:00.000040240+00:00,1862-08-21 06:00:00.000040240+00:00
1862237N24265,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,9,1862-08-24 12:00:00.000040240+00:00,1862-08-25 12:00:00.000040240+00:00
1862247N15326,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1862-09-03 12:00:00.000040240+00:00,1862-09-12 12:00:00.000040240+00:00
1862251N15325,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,105,1862-09-08 00:00:00.000040240+00:00,1862-09-21 00:00:00.000040240+00:00
1862255N26286,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1862-09-12 00:00:00.000040240+00:00,1862-09-18 00:00:00.000040240+00:00
1862274S04058,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,13,1862-09-30 18:00:00.000040240+00:00,1862-10-02 06:00:00.000040240+00:00
1862275N12308,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,123,1862-10-01 12:00:00.000040240+00:00,1862-10-16 18:00:00.000040240+00:00
1862279N13299,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,1,1862-10-06 00:00:00.000040240+00:00,1862-10-06 00:00:00.000040240+00:00
1862284S04059,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,25,1862-10-11 06:00:00.000040240+00:00,1862-10-14 06:00:00.000040240+00:00
1862287N33290,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,27,1862-10-14 00:00:00.000040240+00:00,1862-10-17 06:00:00.000040240+00:00
1862305S12062,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,29,1862-10-31 18:00:00.000040240+00:00,1862-11-04 06:00:00.000040240+00:00
1862315S12062,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1862-11-11 06:00:00.000040240+00:00,1862-11-16 06:00:00.000040240+00:00
1862326N11280,UNNAMED,1862.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,31,1862-11-21 12:00:00.000040240+00:00,1862-11-25 06:00:00.000040240+00:00
1862345S07089,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1862-12-10 18:00:00.000040240+00:00,1862-12-15 06:00:00.000040240+00:00
1862345S07090,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,49,1862-12-11 06:00:00.000040240+00:00,1862-12-17 06:00:00.000040240+00:00
1863011S11055,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,57,1863-01-11 06:00:00.000040240+00:00,1863-01-18 06:00:00.000040240+00:00
1863011S12055,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1863-01-11 06:00:00.000040240+00:00,1863-01-16 06:00:00.000040240+00:00
1863032S12059,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1863-02-01 06:00:00.000040240+00:00,1863-02-09 06:00:00.000040240+00:00
1863032S13061,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1863-02-01 06:00:00.000040240+00:00,1863-02-06 06:00:00.000040240+00:00
1863032S14058,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,41,1863-02-01 06:00:00.000040240+00:00,1863-02-06 06:00:00.000040240+00:00
1863039S13061,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,29,1863-02-07 18:00:00.000040240+00:00,1863-02-11 06:00:00.000040240+00:00
1863042S15073,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1863-02-11 06:00:00.000040240+00:00,1863-02-19 06:00:00.000040240+00:00
1863046S15073,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1863-02-14 18:00:00.000040240+00:00,1863-02-21 06:00:00.000040240+00:00
1863111S13081,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,53,1863-04-20 18:00:00.000040240+00:00,1863-04-27 06:00:00.000040240+00:00
1863121S07089,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,61,1863-04-30 18:00:00.000040240+00:00,1863-05-08 06:00:00.000040240+00:00
1863141S07089,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,73,1863-05-21 06:00:00.000040240+00:00,1863-05-30 06:00:00.000040240+00:00
1863145N27272,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,51,1863-05-24 18:00:00.000040240+00:00,1863-05-31 00:00:00.000040240+00:00
1863217N35284,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,37,1863-08-05 06:00:00.000040224+00:00,1863-08-09 18:00:00.000040224+00:00
1863220N38309,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,15,1863-08-08 00:00:00.000040224+00:00,1863-08-09 18:00:00.000040224+00:00
1863228N26299,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,71,1863-08-15 12:00:00.000040224+00:00,1863-08-24 06:00:00.000040224+00:00
1863230N39302,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,15,1863-08-18 00:00:00.000040224+00:00,1863-08-19 18:00:00.000040224+00:00
1863231N27293,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,35,1863-08-19 00:00:00.000040224+00:00,1863-08-23 06:00:00.000040224+00:00
1863239N31281,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,17,1863-08-26 18:00:00.000040224+00:00,1863-08-28 18:00:00.000040224+00:00
1863248N11308,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,95,1863-09-05 00:00:00.000040224+00:00,1863-09-16 18:00:00.000040224+00:00
1863255N15300,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,70,1863-09-11 12:00:00.000040224+00:00,1863-09-20 00:00:00.000040224+00:00
1863262N23264,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,11,1863-09-18 12:00:00.000040224+00:00,1863-09-19 18:00:00.000040224+00:00
1863270N21267,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,65,1863-09-26 12:00:00.000040224+00:00,1863-10-04 12:00:00.000040224+00:00
1863270N31290,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,7,1863-09-26 12:00:00.000040224+00:00,1863-09-27 06:00:00.000040224+00:00
1863279N21300,UNNAMED,1863.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1863-10-05 12:00:00.000040224+00:00,1863-10-09 12:00:00.000040224+00:00
1863305S12086,UNNAMED,1864.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,21,1863-10-31 18:00:00.000040224+00:00,1863-11-03 06:00:00.000040224+00:00
1863325S12086,UNNAMED,1864.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,33,1863-11-21 06:00:00.000040224+00:00,1863-11-25 06:00:00.000040224+00:00
1863335S17067,UNNAMED,1864.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,45,1863-11-30 18:00:00.000040224+00:00,1863-12-06 06:00:00.000040224+00:00
1864011S06081,UNNAMED,1864.0,raw/ibtracs/IBTrACS.ALL.v04r01.nc,81,1864-01-11 06:00:00.000040224+00:00,1864-01-21 06:00:00.000040224+00:00
